entryDate,ticker,category,entryPrice,target,stopLoss,horizonDays,exitDate,exitPrice,status,returnPct,daysToResolution
2025-07-25,KAJARIACER.NS,smallcap,1170.5,1330.9,758.7,150,2025-12-22,1048.8,EXPIRED_OPEN,-10.4,150
2025-07-25,RADICO.NS,smallcap,2702.1,2942.46,1845.5,150,2025-09-03,2942.46,HIT_TARGET,8.9,40
2025-07-25,GRSE.NS,smallcap,2574.4,3538.4,1184.9,150,2025-12-22,2427,EXPIRED_OPEN,-5.73,150
2025-07-25,SHILPAMED.NS,smallcap,455.08,528.79,277.5,150,2025-12-22,330.4,EXPIRED_OPEN,-27.4,150
2025-08-01,RADICO.NS,smallcap,2838.8,3130.87,1845.5,150,2025-10-20,3130.87,HIT_TARGET,10.29,80
2025-08-01,KAJARIACER.NS,smallcap,1183.5,1341.88,758.7,150,2025-12-29,972.6,EXPIRED_OPEN,-17.82,150
2025-08-01,CHAMBLFERT.NS,smallcap,518.3,742.2,476.82,150,2025-11-07,476.82,HIT_STOPLOSS,-8,98
2025-08-01,GRSE.NS,smallcap,2580.7,3538.4,1184.9,150,2025-12-29,2483.4,EXPIRED_OPEN,-3.77,150
2025-08-01,FINEORG.NS,smallcap,5243,5926.6,3407,150,2025-12-29,4159.2,EXPIRED_OPEN,-20.67,150
2025-08-08,KAJARIACER.NS,smallcap,1308.5,1480.73,758.7,150,2026-01-05,982.55,EXPIRED_OPEN,-24.91,150
2025-08-08,CHAMBLFERT.NS,smallcap,530.55,742.2,482.8,150,2025-10-14,482.8,HIT_STOPLOSS,-9,67
2025-08-08,RADICO.NS,smallcap,2824.1,3204.96,1845.5,150,2025-10-20,3204.96,HIT_TARGET,13.49,73
2025-08-08,GRSE.NS,smallcap,2517.8,3538.4,1184.9,150,2026-01-05,2502,EXPIRED_OPEN,-0.63,150
2025-08-08,CDSL.NS,smallcap,1567.1,1828.9,1047.45,150,2026-01-05,1468.6,EXPIRED_OPEN,-6.29,150
2025-08-18,KAJARIACER.NS,smallcap,1282.7,1454.16,758.7,150,2026-01-15,995.55,EXPIRED_OPEN,-22.39,150
2025-08-18,RADICO.NS,smallcap,2851.3,3213.84,1987.4,150,2025-10-20,3213.84,HIT_TARGET,12.71,63
2025-08-18,SHILPAMED.NS,smallcap,441.58,529.48,277.5,150,2026-01-15,294.15,EXPIRED_OPEN,-33.39,150
2025-08-18,CHAMBLFERT.NS,smallcap,534.75,742.2,491.64,150,2025-10-14,491.64,HIT_STOPLOSS,-8.06,57
2025-08-18,GRSE.NS,smallcap,2672.5,3538.4,1184.9,150,2026-01-15,2431,EXPIRED_OPEN,-9.04,150
2025-08-25,KAJARIACER.NS,smallcap,1263.6,1416.47,758.7,150,2026-01-22,993.5,EXPIRED_OPEN,-21.38,150
2025-08-25,RADICO.NS,smallcap,2912.7,3230.45,1987.4,150,2025-10-20,3230.45,HIT_TARGET,10.91,56
2025-08-25,CHAMBLFERT.NS,smallcap,555.7,742.2,503,150,2025-10-10,503,HIT_STOPLOSS,-9.48,46
2025-08-25,SHILPAMED.NS,smallcap,424.52,503.57,277.5,150,2026-01-20,277.5,HIT_STOPLOSS,-34.63,148
2025-08-25,GRSE.NS,smallcap,2518.6,3538.4,1184.9,150,2026-01-22,2301.8,EXPIRED_OPEN,-8.61,150
2025-09-02,KAJARIACER.NS,smallcap,1209.8,1354.48,758.7,150,2026-01-30,902.4,EXPIRED_OPEN,-25.41,150
2025-09-02,RADICO.NS,smallcap,2896.7,3197.41,2144.9,150,2025-10-20,3197.41,HIT_TARGET,10.38,48
2025-09-02,CHAMBLFERT.NS,smallcap,559.05,742.2,503,150,2025-10-10,503,HIT_STOPLOSS,-10.03,38
2025-09-02,GRSE.NS,smallcap,2543.8,3538.4,1282.7,150,2026-01-30,2764.2,EXPIRED_OPEN,8.66,150
2025-09-02,SHILPAMED.NS,smallcap,419.33,500,277.5,150,2026-01-20,277.5,HIT_STOPLOSS,-33.82,140
2025-09-09,KAJARIACER.NS,smallcap,1240,1377.4,758.7,150,2026-02-06,940.45,EXPIRED_OPEN,-24.16,150
2025-09-09,RADICO.NS,smallcap,2757.7,3069.93,2182,150,2025-10-17,3069.93,HIT_TARGET,11.32,38
2025-09-09,RITES.NS,smallcap,269.87,316,202.43,150,2026-02-06,223.87,EXPIRED_OPEN,-17.05,150
2025-09-09,SHILPAMED.NS,smallcap,414.67,500,277.5,150,2026-01-20,277.5,HIT_STOPLOSS,-33.08,133
2025-09-09,GRSE.NS,smallcap,2353,3538.4,1303.1,150,2026-02-06,2401.4,EXPIRED_OPEN,2.06,150
2025-09-16,KAJARIACER.NS,smallcap,1235.3,1363.43,758.7,150,2026-02-13,939.95,EXPIRED_OPEN,-23.91,150
2025-09-16,RADICO.NS,smallcap,2994.4,3315.51,2200,150,2025-10-23,3315.51,HIT_TARGET,10.72,37
2025-09-16,RITES.NS,smallcap,275.14,316,202.43,150,2026-02-13,218.66,EXPIRED_OPEN,-20.53,150
2025-09-16,GRSE.NS,smallcap,2440.3,3538.4,1405,150,2026-02-13,2432.8,EXPIRED_OPEN,-0.31,150
2025-09-16,SHILPAMED.NS,smallcap,413.15,500,277.5,150,2026-01-20,277.5,HIT_STOPLOSS,-32.83,126
2025-09-23,KAJARIACER.NS,smallcap,1183,1321.9,758.7,150,2026-02-20,993.8,EXPIRED_OPEN,-15.99,150
2025-09-23,RADICO.NS,smallcap,2957.6,3254.6,2200,150,2025-10-20,3254.6,HIT_TARGET,10.04,27
2025-09-23,GRSE.NS,smallcap,2680.8,3538.4,1405,150,2026-02-20,2477.3,EXPIRED_OPEN,-7.59,150
2025-09-23,CDSL.NS,smallcap,1546.6,1828.9,1079.9,150,2026-02-20,1320.4,EXPIRED_OPEN,-14.63,150
2025-09-23,SHILPAMED.NS,smallcap,412.42,500,277.5,150,2026-01-20,277.5,HIT_STOPLOSS,-32.72,119
2025-09-30,KAJARIACER.NS,smallcap,1166.8,1321.9,764.8,150,2026-02-27,957.1,EXPIRED_OPEN,-17.97,150
2025-09-30,GRSE.NS,smallcap,2529.1,3538.4,1513.1,150,2026-02-27,2434.1,EXPIRED_OPEN,-3.76,150
2025-09-30,RADICO.NS,smallcap,2887.9,3179.18,2248.15,150,2025-10-20,3179.18,HIT_TARGET,10.09,20
2025-09-30,JKPAPER.NS,smallcap,385.5,435.69,296.85,150,2025-10-03,435.69,HIT_TARGET,13.02,3
2025-09-30,CDSL.NS,smallcap,1458.6,1828.9,1140.6,150,2026-02-27,1272.2,EXPIRED_OPEN,-12.78,150
2025-10-08,KAJARIACER.NS,smallcap,1206.9,1336.59,764.8,150,2026-03-09,935.6,EXPIRED_OPEN,-22.48,152
2025-10-08,RADICO.NS,smallcap,2982.7,3256.37,2350.2,150,2025-10-20,3256.37,HIT_TARGET,9.18,12
2025-10-08,GRSE.NS,smallcap,2683.6,3538.4,1597.8,150,2026-03-09,2471.1,EXPIRED_OPEN,-7.92,152
2025-10-08,JKPAPER.NS,smallcap,418,478.68,296.85,150,2026-03-09,327.05,EXPIRED_OPEN,-21.76,152
2025-10-08,CDSL.NS,smallcap,1539.7,1828.9,1194,150,2026-03-04,1194,HIT_STOPLOSS,-22.45,147
2025-10-15,KAJARIACER.NS,smallcap,1237.4,1373.11,764.8,150,2026-03-16,888.9,EXPIRED_OPEN,-28.16,152
2025-10-15,CDSL.NS,smallcap,1622,1828.9,1194,150,2026-03-04,1194,HIT_STOPLOSS,-26.39,140
2025-10-15,GRSE.NS,smallcap,2619.3,3538.4,1597.8,150,2026-03-16,2304.5,EXPIRED_OPEN,-12.02,152
2025-10-15,RADICO.NS,smallcap,2951.7,3220.15,2350.2,150,2025-10-20,3220.15,HIT_TARGET,9.09,5
2025-10-15,JKPAPER.NS,smallcap,403.55,459.63,296.85,150,2026-03-16,326,EXPIRED_OPEN,-19.22,152
2025-10-23,KAJARIACER.NS,smallcap,1227.1,1363.72,764.8,150,2026-03-23,890.85,EXPIRED_OPEN,-27.4,151
2025-10-23,GRSE.NS,smallcap,2610.2,3538.4,1741.2,150,2026-03-23,2136.2,EXPIRED_OPEN,-18.16,151
2025-10-23,RADICO.NS,smallcap,3283.3,3620.91,2372.5,150,2026-03-23,2606.6,EXPIRED_OPEN,-20.61,151
2025-10-23,CDSL.NS,smallcap,1600.3,1828.9,1194,150,2026-03-04,1194,HIT_STOPLOSS,-25.39,132
2025-10-23,JKPAPER.NS,smallcap,409.25,464.27,296.85,150,2026-03-23,315.25,EXPIRED_OPEN,-22.97,151
2025-10-30,KAJARIACER.NS,smallcap,1217.1,1339.23,840,150,2026-03-30,920.1,EXPIRED_OPEN,-24.4,151
2025-10-30,RADICO.NS,smallcap,3144.7,3483.12,2435.5,150,2025-11-20,3483.12,HIT_TARGET,10.76,21
2025-10-30,GRSE.NS,smallcap,2552.6,3538.4,1793,150,2026-03-30,1972.8,EXPIRED_OPEN,-22.71,151
2025-10-30,CDSL.NS,smallcap,1614.7,1828.9,1260.8,150,2026-02-02,1260.8,HIT_STOPLOSS,-21.92,95
2025-10-30,ELGIEQUIP.NS,smallcap,501.6,608.4,450.55,150,2026-01-09,450.55,HIT_STOPLOSS,-10.18,71
2025-11-07,RADICO.NS,smallcap,3310.9,3655.65,2435.5,150,2026-04-06,2684.7,EXPIRED_OPEN,-18.91,150
2025-11-07,KAJARIACER.NS,smallcap,1125,1321.9,950,150,2025-12-29,950,HIT_STOPLOSS,-15.56,52
2025-11-07,GRSE.NS,smallcap,2574.1,3538.4,2323,150,2025-12-09,2323,HIT_STOPLOSS,-9.75,32
2025-11-07,CDSL.NS,smallcap,1578.8,1828.9,1408,150,2026-01-09,1408,HIT_STOPLOSS,-10.82,63
2025-11-07,JKPAPER.NS,smallcap,386.85,444.8,335.35,150,2026-01-19,335.35,HIT_STOPLOSS,-13.31,73
2025-11-14,RADICO.NS,smallcap,3259.9,3607.96,2436.3,150,2026-04-13,2807.7,EXPIRED_OPEN,-13.87,150
2025-11-14,GRSE.NS,smallcap,2897.1,3538.4,2323,150,2025-12-09,2323,HIT_STOPLOSS,-19.82,25
2025-11-14,KAJARIACER.NS,smallcap,1123.8,1321.9,994.05,150,2025-12-24,994.05,HIT_STOPLOSS,-11.55,40
2025-11-14,CDSL.NS,smallcap,1625.8,1828.9,1421,150,2025-12-30,1421,HIT_STOPLOSS,-12.6,46
2025-11-14,ELGIEQUIP.NS,smallcap,501.5,608.4,458.5,150,2025-12-29,458.5,HIT_STOPLOSS,-8.57,45
2025-11-21,RADICO.NS,smallcap,3273.1,3703.3,2502,150,2026-03-02,2502,HIT_STOPLOSS,-23.56,101
2025-11-21,CDSL.NS,smallcap,1610.2,1828.9,1421,150,2025-12-30,1421,HIT_STOPLOSS,-11.75,39
2025-11-21,ELGIEQUIP.NS,smallcap,492.75,608.4,457.09,150,2025-12-29,457.09,HIT_STOPLOSS,-7.24,38
2025-11-21,NH.NS,smallcap,2043.2,2370.2,1692.5,150,2026-02-06,1692.5,HIT_STOPLOSS,-17.16,77
2025-11-21,GRSE.NS,smallcap,2816.9,3538.4,2323,150,2025-12-09,2323,HIT_STOPLOSS,-17.53,18
2025-11-28,RADICO.NS,smallcap,3208.1,3617.74,2502,150,2026-03-02,2502,HIT_STOPLOSS,-22.01,94
2025-11-28,ELGIEQUIP.NS,smallcap,510.5,608.4,458.5,150,2025-12-29,458.5,HIT_STOPLOSS,-10.19,31
2025-11-28,CDSL.NS,smallcap,1617.2,1828.9,1421,150,2025-12-30,1421,HIT_STOPLOSS,-12.13,32
2025-11-28,KAJARIACER.NS,smallcap,1067.2,1321.9,1000.58,150,2025-12-24,1000.58,HIT_STOPLOSS,-6.24,26
2025-11-28,CHAMBLFERT.NS,smallcap,440.15,580.7,415.01,150,2025-12-09,415.01,HIT_STOPLOSS,-5.71,11
2025-12-05,RADICO.NS,smallcap,3201.9,3591.9,2502,150,2026-03-02,2502,HIT_STOPLOSS,-21.86,87
2025-12-05,KAJARIACER.NS,smallcap,1054.7,1321.9,991.2,150,2025-12-24,991.2,HIT_STOPLOSS,-6.02,19
2025-12-05,ELGIEQUIP.NS,smallcap,500.8,608.4,458.5,150,2025-12-29,458.5,HIT_STOPLOSS,-8.45,24
2025-12-05,JBCHEPHARM.NS,smallcap,1825.4,1959.17,1603.5,150,2026-02-16,1959.17,HIT_TARGET,7.33,73
2025-12-05,CHAMBLFERT.NS,smallcap,431.85,580.7,408.18,150,2026-03-16,408.18,HIT_STOPLOSS,-5.48,101
2025-12-12,RADICO.NS,smallcap,3224.1,3591.9,2502,150,2026-03-02,2502,HIT_STOPLOSS,-22.4,80
2025-12-12,KAJARIACER.NS,smallcap,1053,1321.9,991.43,150,2025-12-24,991.43,HIT_STOPLOSS,-5.85,12
2025-12-12,ELGIEQUIP.NS,smallcap,487.9,608.4,451.86,150,2025-12-30,451.86,HIT_STOPLOSS,-7.39,18
2025-12-12,CHAMBLFERT.NS,smallcap,433.5,580.7,407.52,150,2026-03-16,407.52,HIT_STOPLOSS,-5.99,94
2025-12-12,CENTURYPLY.NS,smallcap,844,941.57,711.2,150,2026-01-21,711.2,HIT_STOPLOSS,-15.73,40
2025-12-19,RADICO.NS,smallcap,3194.9,3591.9,2502,150,2026-03-02,2502,HIT_STOPLOSS,-21.69,73
2025-12-19,KAJARIACER.NS,smallcap,1053.7,1321.9,989.9,150,2025-12-24,989.9,HIT_STOPLOSS,-6.05,5
2025-12-19,KEI.NS,smallcap,4284.4,4692.08,3601.1,150,2026-02-20,4692.08,HIT_TARGET,9.52,63
2025-12-19,JBCHEPHARM.NS,smallcap,1805.7,1933.56,1603.5,150,2026-01-07,1933.56,HIT_TARGET,7.08,19
2025-12-19,CHAMBLFERT.NS,smallcap,445.35,580.7,410.2,150,2026-03-09,410.2,HIT_STOPLOSS,-7.89,80
2025-12-29,RADICO.NS,smallcap,3249.7,3622.09,2570.7,150,2026-03-02,2570.7,HIT_STOPLOSS,-20.89,63
2025-12-29,CHAMBLFERT.NS,smallcap,475.15,580.7,410.2,150,2026-03-09,410.2,HIT_STOPLOSS,-13.67,70
2025-12-29,KEI.NS,smallcap,4393.1,4798.44,3601.1,150,2026-02-23,4798.44,HIT_TARGET,9.23,56
2025-12-29,JBCHEPHARM.NS,smallcap,1799.2,1916.67,1603.5,150,2026-01-07,1916.67,HIT_TARGET,6.53,9
2025-12-29,CENTURYPLY.NS,smallcap,829.95,927.45,711.2,150,2026-01-21,711.2,HIT_STOPLOSS,-14.31,23
2026-01-05,RADICO.NS,smallcap,3104.6,3591.9,2570.7,150,2026-03-02,2570.7,HIT_STOPLOSS,-17.2,56
2026-01-05,CHAMBLFERT.NS,smallcap,483.55,580.7,410.2,150,2026-03-09,410.2,HIT_STOPLOSS,-15.17,63
2026-01-05,JBCHEPHARM.NS,smallcap,1840.2,1963.61,1604,150,2026-02-16,1963.61,HIT_TARGET,6.71,42
2026-01-05,KEI.NS,smallcap,4528.9,4917.47,3612,150,2026-02-25,4917.47,HIT_TARGET,8.58,51
2026-01-05,ELGIEQUIP.NS,smallcap,476.7,608.4,446.73,150,2026-01-09,446.73,HIT_STOPLOSS,-6.29,4
2026-01-12,JBCHEPHARM.NS,smallcap,1872.8,2011.39,1638.5,150,2026-02-19,2011.39,HIT_TARGET,7.4,38
2026-01-12,KEI.NS,smallcap,4368.1,4771.87,3712.2,150,2026-02-20,4771.87,HIT_TARGET,9.24,39
2026-01-12,CHAMBLFERT.NS,smallcap,436.55,580.7,405.98,150,2026-03-16,405.98,HIT_STOPLOSS,-7,63
2026-01-12,RADICO.NS,smallcap,2831.8,3591.9,2530.93,150,2026-03-02,2530.93,HIT_STOPLOSS,-10.62,49
2026-01-12,ELGIEQUIP.NS,smallcap,440.3,608.4,407.7,150,2026-05-29,608.4,HIT_TARGET,38.18,137
2026-01-19,JBCHEPHARM.NS,smallcap,1926.7,2059.44,1638.5,150,2026-02-24,2059.44,HIT_TARGET,6.89,36
2026-01-19,CHAMBLFERT.NS,smallcap,438.75,580.7,410.2,150,2026-03-09,410.2,HIT_STOPLOSS,-6.51,49
2026-01-19,KEI.NS,smallcap,4318.4,4726.03,3712.2,150,2026-02-20,4726.03,HIT_TARGET,9.44,32
2026-01-20,RADICO.NS,smallcap,2753.5,3591.9,2467.61,150,2026-05-19,3591.9,HIT_TARGET,30.45,119
2026-01-19,ELGIEQUIP.NS,smallcap,429.6,588.7,400.4,150,2026-05-27,588.7,HIT_TARGET,37.03,128
2026-01-27,JBCHEPHARM.NS,smallcap,1877.5,2029.07,1638.5,150,2026-02-23,2029.07,HIT_TARGET,8.07,27
2026-01-27,CHAMBLFERT.NS,smallcap,439.6,580.7,410.2,150,2026-03-09,410.2,HIT_STOPLOSS,-6.69,41
2026-01-28,RADICO.NS,smallcap,2746.8,3591.9,2410.53,150,2026-05-19,3591.9,HIT_TARGET,30.77,111
2026-01-27,ELGIEQUIP.NS,smallcap,423.05,588.7,388.68,150,2026-05-27,588.7,HIT_TARGET,39.16,120
2026-01-28,CENTURYPLY.NS,smallcap,766.7,864.61,705.51,150,2026-03-02,705.51,HIT_STOPLOSS,-7.98,33
2026-02-03,JBCHEPHARM.NS,smallcap,1895.7,2074.54,1638.5,150,2026-02-24,2074.54,HIT_TARGET,9.43,21
2026-02-03,CHAMBLFERT.NS,smallcap,430.7,580.7,398.57,150,2026-07-03,481.55,EXPIRED_OPEN,11.81,150
2026-02-03,ELGIEQUIP.NS,smallcap,492.35,563.55,408.25,150,2026-04-22,563.55,HIT_TARGET,14.46,78
2026-02-03,KEI.NS,smallcap,4367,4988.32,3712.2,150,2026-02-26,4988.32,HIT_TARGET,14.23,23
2026-02-03,BLUESTARCO.NS,smallcap,1817.8,2077.71,1645,150,2026-03-23,1645,HIT_STOPLOSS,-9.51,48
2026-02-10,JBCHEPHARM.NS,smallcap,1923.1,2091.88,1638.5,150,2026-02-26,2091.88,HIT_TARGET,8.78,16
2026-02-10,CHAMBLFERT.NS,smallcap,453.75,580.7,410.2,150,2026-03-09,410.2,HIT_STOPLOSS,-9.6,27
2026-02-10,KEI.NS,smallcap,4590.6,5170.91,3728.7,150,2026-03-02,5170.91,HIT_TARGET,12.64,20
2026-02-10,ELGIEQUIP.NS,smallcap,495.2,560.48,408.25,150,2026-04-22,560.48,HIT_TARGET,13.18,71
2026-02-10,BLUESTARCO.NS,smallcap,1948.3,2207.99,1645,150,2026-03-23,1645,HIT_STOPLOSS,-15.57,41
2026-02-17,ELGIEQUIP.NS,smallcap,516.65,594.56,408.25,150,2026-05-29,594.56,HIT_TARGET,15.08,101
2026-02-17,JBCHEPHARM.NS,smallcap,1988.9,2169.64,1638.5,150,2026-03-16,2169.64,HIT_TARGET,9.09,27
2026-02-17,BLUESTARCO.NS,smallcap,2002.4,2236,1645,150,2026-03-23,1645,HIT_STOPLOSS,-17.85,34
2026-02-17,CHAMBLFERT.NS,smallcap,453.75,580.7,410.2,150,2026-03-09,410.2,HIT_STOPLOSS,-9.6,20
2026-02-17,KEI.NS,smallcap,4567.8,5095.92,3728.7,150,2026-02-27,5095.92,HIT_TARGET,11.56,10
2026-02-24,ELGIEQUIP.NS,smallcap,540.7,619.5,408.25,150,2026-05-29,619.5,HIT_TARGET,14.57,94
2026-02-24,JBCHEPHARM.NS,smallcap,2070.4,2249.61,1638.5,150,2026-05-25,2249.61,HIT_TARGET,8.66,90
2026-02-24,CHAMBLFERT.NS,smallcap,458,580.7,410.2,150,2026-03-09,410.2,HIT_STOPLOSS,-10.44,13
2026-02-24,KEI.NS,smallcap,4781,5327.79,3728.7,150,2026-05-25,5327.79,HIT_TARGET,11.44,90
2026-02-24,BLUESTARCO.NS,smallcap,1959.5,2173.27,1645,150,2026-03-23,1645,HIT_STOPLOSS,-16.05,27
2026-03-04,JBCHEPHARM.NS,smallcap,2051.8,2254.26,1638.5,150,2026-05-25,2254.26,HIT_TARGET,9.87,82
2026-03-04,KEI.NS,smallcap,4979,5641.57,3728.7,150,2026-06-17,5641.57,HIT_TARGET,13.31,105
2026-03-04,ELGIEQUIP.NS,smallcap,497.55,573.81,408.25,150,2026-04-29,573.81,HIT_TARGET,15.33,56
2026-03-04,CHAMBLFERT.NS,smallcap,431.25,559,400.2,150,2026-03-16,400.2,HIT_STOPLOSS,-7.2,12
2026-03-04,BLUESTARCO.NS,smallcap,1843.6,2062.17,1645,150,2026-03-23,1645,HIT_STOPLOSS,-10.77,19
2026-03-11,JBCHEPHARM.NS,smallcap,2126.1,2319.42,1638.5,150,2026-07-01,2319.42,HIT_TARGET,9.09,112
2026-03-11,ELGIEQUIP.NS,smallcap,501.1,580.66,408.25,150,2026-05-27,580.66,HIT_TARGET,15.88,77
2026-03-11,BLUESTARCO.NS,smallcap,1941.1,2205.34,1645,150,2026-03-23,1645,HIT_STOPLOSS,-15.25,12
2026-03-12,RADICO.NS,smallcap,2857.5,3591.9,2500,150,2026-05-19,3591.9,HIT_TARGET,25.7,68
2026-03-18,JBCHEPHARM.NS,smallcap,2118,2321.04,1638.5,150,2026-07-01,2321.04,HIT_TARGET,9.59,105
2026-03-18,ELGIEQUIP.NS,smallcap,482.1,560.25,408.25,150,2026-04-22,560.25,HIT_TARGET,16.21,35
2026-03-18,KEI.NS,smallcap,4390,5303,3728.7,150,2026-05-22,5303,HIT_TARGET,20.8,65
2026-03-18,BLUESTARCO.NS,smallcap,1819.6,2092.08,1645,150,2026-03-23,1645,HIT_STOPLOSS,-9.6,5
2026-03-25,JBCHEPHARM.NS,smallcap,2085.3,2307.06,1644.6,150,2026-06-29,2307.06,HIT_TARGET,10.63,96
2026-03-25,ELGIEQUIP.NS,smallcap,487.35,565.12,408.25,150,2026-04-22,565.12,HIT_TARGET,15.96,28
2026-03-25,MAHSEAMLES.NS,smallcap,579.75,655.72,500.7,150,2026-04-21,655.72,HIT_TARGET,13.1,27
2026-04-06,JBCHEPHARM.NS,smallcap,1952,2198.84,1648.9,150,2026-05-11,2198.84,HIT_TARGET,12.65,35
2026-04-06,ELGIEQUIP.NS,smallcap,479.9,553.76,408.25,150,2026-04-20,553.76,HIT_TARGET,15.39,14
2026-04-06,MAHSEAMLES.NS,smallcap,596.25,679.4,500.7,150,2026-04-23,679.4,HIT_TARGET,13.95,17
2026-04-06,SHILPAMED.NS,smallcap,391.5,464.49,259.5,150,2026-05-11,464.49,HIT_TARGET,18.64,35
2026-04-13,JBCHEPHARM.NS,smallcap,1998.4,2229.97,1662,150,2026-05-25,2229.97,HIT_TARGET,11.59,42
2026-04-13,ELGIEQUIP.NS,smallcap,515.65,589.45,408.25,150,2026-05-29,589.45,HIT_TARGET,14.31,46
2026-04-13,SHILPAMED.NS,smallcap,415.9,489.46,259.5,150,2026-05-15,489.46,HIT_TARGET,17.69,32
2026-04-21,ELGIEQUIP.NS,smallcap,542.95,611.51,408.25,150,2026-05-29,611.51,HIT_TARGET,12.63,38
2026-04-21,JBCHEPHARM.NS,smallcap,1992.9,2200.15,1675,150,2026-05-11,2200.15,HIT_TARGET,10.4,20
2026-04-21,SHILPAMED.NS,smallcap,405.25,475.74,259.5,150,2026-05-11,475.74,HIT_TARGET,17.39,20
2026-04-22,RADICO.NS,smallcap,3243,3755.67,2500,150,2026-06-19,3755.67,HIT_TARGET,15.81,58
2026-04-28,ELGIEQUIP.NS,smallcap,552.65,620.37,408.25,150,2026-05-29,620.37,HIT_TARGET,12.25,31
2026-04-28,JBCHEPHARM.NS,smallcap,2043.6,2240.05,1675,150,2026-05-25,2240.05,HIT_TARGET,9.61,27
2026-04-28,SHILPAMED.NS,smallcap,407.8,482.72,259.5,150,2026-05-15,482.72,HIT_TARGET,18.37,17
2026-05-05,ELGIEQUIP.NS,smallcap,542.75,607.04,408.25,150,2026-05-29,607.04,HIT_TARGET,11.85,24
2026-05-05,SHILPAMED.NS,smallcap,424.4,495.21,259.5,150,2026-05-22,495.21,HIT_TARGET,16.69,17
2026-05-05,JBCHEPHARM.NS,smallcap,2094.6,2271.59,1713.9,150,2026-05-25,2271.59,HIT_TARGET,8.45,20
2026-05-05,CHAMBLFERT.NS,smallcap,442.55,487.62,399.75,150,2026-06-16,487.62,HIT_TARGET,10.18,42
2026-05-12,JBCHEPHARM.NS,smallcap,2135.3,2348.47,1720.6,150,2026-07-03,2348.47,HIT_TARGET,9.98,52
2026-05-12,SHILPAMED.NS,smallcap,438.65,520.95,259.5,150,2026-05-25,520.95,HIT_TARGET,18.76,13
2026-05-12,ELGIEQUIP.NS,smallcap,522.95,589.02,408.25,150,2026-05-29,589.02,HIT_TARGET,12.63,17
2026-05-13,RADICO.NS,smallcap,3450.5,3891.8,2500,150,2026-06-29,3891.8,HIT_TARGET,12.79,47
2026-05-19,SHILPAMED.NS,smallcap,472.45,561.13,259.5,150,2026-06-09,561.13,HIT_TARGET,18.77,21
2026-05-19,ELGIEQUIP.NS,smallcap,541.1,608.74,408.25,150,2026-05-29,608.74,HIT_TARGET,12.5,10
2026-05-19,JBCHEPHARM.NS,smallcap,2171.6,2392.58,1725.3,150,2026-07-06,2392.58,HIT_TARGET,10.18,48
2026-05-20,RADICO.NS,smallcap,3565.9,4018.1,2500,150,2026-07-06,4018.1,HIT_TARGET,12.68,47
2026-05-26,ELGIEQUIP.NS,smallcap,563,631.83,408.25,150,2026-05-29,631.83,HIT_TARGET,12.23,3
2026-05-26,SHILPAMED.NS,smallcap,504.85,602.95,259.5,150,2026-06-30,602.95,HIT_TARGET,19.43,35
2026-05-26,JBCHEPHARM.NS,smallcap,2190,2421.5,1749.5,150,2026-07-07,2421.5,HIT_TARGET,10.57,42
2026-05-27,GRINDWELL.NS,smallcap,1912.3,2169.16,1329,150,2026-06-23,2169.16,HIT_TARGET,13.43,27
2026-06-02,SHILPAMED.NS,smallcap,517.35,608.34,259.5,150,2026-06-30,608.34,HIT_TARGET,17.59,28
2026-06-02,JBCHEPHARM.NS,smallcap,2129.6,2358.45,1770.9,150,2026-07-03,2358.45,HIT_TARGET,10.75,31
2026-06-03,GRINDWELL.NS,smallcap,1867,2125.98,1329,150,2026-06-16,2125.98,HIT_TARGET,13.87,13
